"State","Zone","District","Class of Employment","Category/Grade","Designation/Skill_Set","Effective_from","conversion","Basic/day","HRA/day","VDA/day","Tea-food-&-lodging_allowance/day","Special_Allowance/Day","Daily_Rate","Basic/month","HRA/month","VDA/month","Tea-food-&-lodging_allowance/month","Special_Allowance/month","Monthly_Rate","COE Keywords"
"Karnataka","Zone II","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Driver (Heavy Vehicle)","1/4/2024",26,425.74,"",69.05,"","",494.79,11069.14,"",1795.2,"","",12864.34,"Clothes Textile"
"Karnataka","Zone I","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Driver (Heavy Vehicle)","1/4/2024",26,438.56,"",69.05,"","",507.61,11402.48,"",1795.2,"","",13197.68,"Clothes Textile"
"Karnataka","Zone III","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Helper","1/4/2024",26,371.9,"",69.05,"","",440.95,9669.35,"",1795.2,"","",11464.55,"Clothes Textile"
"Karnataka","Zone II","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Helper","1/4/2024",26,381.05,"",69.05,"","",450.1,9907.4,"",1795.2,"","",11702.6,"Clothes Textile"
"Karnataka","Zone I","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Helper","1/4/2024",26,391.35,"",69.05,"","",460.4,10175.21,"",1795.2,"","",11970.41,"Clothes Textile"
"Karnataka","Zone III","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Attender","1/4/2024",26,371.9,"",69.05,"","",440.95,9669.35,"",1795.2,"","",11464.55,"Clothes Textile"
"Karnataka","Zone II","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Attender","1/4/2024",26,381.05,"",69.05,"","",450.1,9907.4,"",1795.2,"","",11702.6,"Clothes Textile"
"Karnataka","Zone I","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Attender","1/4/2024",26,391.35,"",69.05,"","",460.4,10175.21,"",1795.2,"","",11970.41,"Clothes Textile"
"Karnataka","Zone III","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Office Boy","1/4/2024",26,371.9,"",69.05,"","",440.95,9669.35,"",1795.2,"","",11464.55,"Clothes Textile"
"Karnataka","Zone II","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Office Boy","1/4/2024",26,381.05,"",69.05,"","",450.1,9907.4,"",1795.2,"","",11702.6,"Clothes Textile"
"Karnataka","Zone I","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Office Boy","1/4/2024",26,391.35,"",69.05,"","",460.4,10175.21,"",1795.2,"","",11970.41,"Clothes Textile"
"Karnataka","Zone III","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Watchman","1/4/2024",26,371.9,"",69.05,"","",440.95,9669.35,"",1795.2,"","",11464.55,"Clothes Textile"
"Karnataka","Zone II","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Watchman","1/4/2024",26,381.05,"",69.05,"","",450.1,9907.4,"",1795.2,"","",11702.6,"Clothes Textile"
"Karnataka","Zone I","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Watchman","1/4/2024",26,391.35,"",69.05,"","",460.4,10175.21,"",1795.2,"","",11970.41,"Clothes Textile"
"Karnataka","Zone III","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Data Entry Operator","1/4/2024",26,411.96,"",69.05,"","",481.01,10710.84,"",1795.2,"","",12506.04,"Clothes Textile"
"Karnataka","Zone II","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Data Entry Operator","1/4/2024",26,424.55,"",69.05,"","",493.6,11038.17,"",1795.2,"","",12833.37,"Clothes Textile"
"Karnataka","Zone I","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Data Entry Operator","1/4/2024",26,437.13,"",69.05,"","",506.18,11365.49,"",1795.2,"","",13160.69,"Clothes Textile"
"Karnataka","Zone III","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Typist","1/4/2024",26,411.96,"",69.05,"","",481.01,10710.84,"",1795.2,"","",12506.04,"Clothes Textile"
"Karnataka","Zone II","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Typist","1/4/2024",26,424.55,"",69.05,"","",493.6,11038.17,"",1795.2,"","",12833.37,"Clothes Textile"
"Karnataka","Zone I","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Typist","1/4/2024",26,437.13,"",69.05,"","",506.18,11365.49,"",1795.2,"","",13160.69,"Clothes Textile"
"Karnataka","Zone III","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Junior Clerk","1/4/2024",26,411.96,"",69.05,"","",481.01,10710.84,"",1795.2,"","",12506.04,"Clothes Textile"
"Karnataka","Zone II","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Junior Clerk","1/4/2024",26,424.55,"",69.05,"","",493.6,11038.17,"",1795.2,"","",12833.37,"Clothes Textile"
"Karnataka","Zone I","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Junior Clerk","1/4/2024",26,437.13,"",69.05,"","",506.18,11365.49,"",1795.2,"","",13160.69,"Clothes Textile"
"Karnataka","Zone III","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Store Keeper","1/4/2024",26,424.57,"",69.05,"","",493.62,11038.84,"",1795.2,"","",12834.04,"Clothes Textile"
"Karnataka","Zone II","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Store Keeper","1/4/2024",26,437.39,"",69.05,"","",506.44,11372.17,"",1795.2,"","",13167.37,"Clothes Textile"
"Karnataka","Zone I","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Store Keeper","1/4/2024",26,450.21,"",69.05,"","",519.26,11705.51,"",1795.2,"","",13500.71,"Clothes Textile"
"Karnataka","Zone III","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Stenographer","1/4/2024",26,424.57,"",69.05,"","",493.62,11038.84,"",1795.2,"","",12834.04,"Clothes Textile"
"Karnataka","Zone II","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Stenographer","1/4/2024",26,437.39,"",69.05,"","",506.44,11372.17,"",1795.2,"","",13167.37,"Clothes Textile"
"Karnataka","Zone I","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Stenographer","1/4/2024",26,450.21,"",69.05,"","",519.26,11705.51,"",1795.2,"","",13500.71,"Clothes Textile"
"Karnataka","Zone III","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Cashier","1/4/2024",26,424.57,"",69.05,"","",493.62,11038.84,"",1795.2,"","",12834.04,"Clothes Textile"
"Karnataka","Zone II","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Cashier","1/4/2024",26,437.39,"",69.05,"","",506.44,11372.17,"",1795.2,"","",13167.37,"Clothes Textile"
"Karnataka","Zone I","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Cashier","1/4/2024",26,450.21,"",69.05,"","",519.26,11705.51,"",1795.2,"","",13500.71,"Clothes Textile"
"Karnataka","Zone III","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Senior Accountant","1/4/2024",26,432.72,"",69.05,"","",501.77,11250.76,"",1795.2,"","",13045.96,"Clothes Textile"
"Karnataka","Zone II","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Senior Accountant","1/4/2024",26,445.66,"",69.05,"","",514.71,11587.1,"",1795.2,"","",13382.3,"Clothes Textile"
"Karnataka","Zone I","","Garment and Allied Manufacturing Industry","Office Staff and Drivers","Senior Accountant","1/4/2024",26,459.77,"",69.05,"","",528.82,11954.01,"",1795.2,"","",13749.21,"Clothes Textile"
"Karnataka","Zone III","","Garment and Allied Manufacturing Industry","Unskilled","","1/4/2024",26,389.63,"",69.05,"","",458.68,10130.34,"",1795.2,"","",11925.54,"Clothes Textile"
"Karnataka","Zone II","","Garment and Allied Manufacturing Industry","Unskilled","","1/4/2024",26,395.35,"",69.05,"","",464.4,10279.12,"",1795.2,"","",12074.32,"Clothes Textile"
"Karnataka","Zone I","","Garment and Allied Manufacturing Industry","Unskilled","","1/4/2024",26,401.07,"",69.05,"","",470.12,10427.91,"",1795.2,"","",12223.11,"Clothes Textile"
"Karnataka","Zone III","","Garment and Allied Manufacturing Industry","Semi Skilled","","1/4/2024",26,399.92,"",69.05,"","",468.97,10397.94,"",1795.2,"","",12193.14,"Clothes Textile"
"Karnataka","Zone II","","Garment and Allied Manufacturing Industry","Semi Skilled","","1/4/2024",26,405.65,"",69.05,"","",474.7,10546.94,"",1795.2,"","",12342.14,"Clothes Textile"
"Karnataka","Zone I","","Garment and Allied Manufacturing Industry","Semi Skilled","","1/4/2024",26,411.37,"",69.05,"","",480.42,10695.72,"",1795.2,"","",12490.92,"Clothes Textile"
"Karnataka","Zone III","","Garment and Allied Manufacturing Industry","Skilled","","1/4/2024",26,409.99,"",69.05,"","",479.04,10659.82,"",1795.2,"","",12455.02,"Clothes Textile"
"Karnataka","Zone II","","Garment and Allied Manufacturing Industry","Skilled","","1/4/2024",26,415.82,"",69.05,"","",484.87,10811.34,"",1795.2,"","",12606.54,"Clothes Textile"
"Karnataka","Zone I","","Garment and Allied Manufacturing Industry","Skilled","","1/4/2024",26,421.65,"",69.05,"","",490.7,10962.85,"",1795.2,"","",12758.05,"Clothes Textile"
"Karnataka","Zone III","","Garment and Allied Manufacturing Industry","Highly Skilled","","1/4/2024",26,422.72,"",69.05,"","",491.77,10990.62,"",1795.2,"","",12785.82,"Clothes Textile"
"Karnataka","Zone II","","Garment and Allied Manufacturing Industry","Highly Skilled","","1/4/2024",26,428.6,"",69.05,"","",497.65,11143.5,"",1795.2,"","",12938.7,"Clothes Textile"
"Karnataka","Zone I","","Garment and Allied Manufacturing Industry","Highly Skilled","","1/4/2024",26,434.48,"",69.05,"","",503.53,11296.38,"",1795.2,"","",13091.58,"Clothes Textile"
"Karnataka","Zone IV","","Stone Breaking and Crushing","Office Staff and Drivers","Drivers Three Wheeler Vehicle","1/4/2024",26,385,"",135.32,"","",520.32,10010,"",3518.4,"","",13528.4,"Construction"
"Karnataka","Zone III","","Stone Breaking and Crushing","Office Staff and Drivers","Drivers Three Wheeler Vehicle","1/4/2024",26,404.25,"",135.32,"","",539.57,10510.5,"",3518.4,"","",14028.9,"Construction"
"Karnataka","Zone II","","Stone Breaking and Crushing","Office Staff and Drivers","Drivers Three Wheeler Vehicle","1/4/2024",26,424.46,"",135.32,"","",559.78,11036.03,"",3518.4,"","",14554.43,"Construction"
"Karnataka","Zone I","","Stone Breaking and Crushing","Office Staff and Drivers","Drivers Three Wheeler Vehicle","1/4/2024",26,445.69,"",135.32,"","",581.01,11587.83,"",3518.4,"","",15106.23,"Construction"
"Karnataka","Zone IV","","Stone Breaking and Crushing","Office Staff and Drivers","Driver (Light Vehicle)","1/4/2024",26,423.5,"",135.32,"","",558.82,11011,"",3518.4,"","",14529.4,"Construction"
"Karnataka","Zone III","","Stone Breaking and Crushing","Office Staff and Drivers","Driver (Light Vehicle)","1/4/2024",26,444.68,"",135.32,"","",580,11561.55,"",3518.4,"","",15079.95,"Construction"
"Karnataka","Zone II","","Stone Breaking and Crushing","Office Staff and Drivers","Driver (Light Vehicle)","1/4/2024",26,466.91,"",135.32,"","",602.23,12139.63,"",3518.4,"","",15658.03,"Construction"
"Karnataka","Zone I","","Stone Breaking and Crushing","Office Staff and Drivers","Driver (Light Vehicle)","1/4/2024",26,490.25,"",135.32,"","",625.57,12746.61,"",3518.4,"","",16265.01,"Construction"
"Karnataka","Zone IV","","Stone Breaking and Crushing","Office Staff and Drivers","Crane Driver","1/4/2024",26,465.85,"",135.32,"","",601.17,12112.1,"",3518.4,"","",15630.5,"Construction"
"Karnataka","Zone III","","Stone Breaking and Crushing","Office Staff and Drivers","Crane Driver","1/4/2024",26,489.14,"",135.32,"","",624.46,12717.71,"",3518.4,"","",16236.11,"Construction"
"Karnataka","Zone II","","Stone Breaking and Crushing","Office Staff and Drivers","Crane Driver","1/4/2024",26,513.6,"",135.32,"","",648.92,13353.59,"",3518.4,"","",16871.99,"Construction"
"Karnataka","Zone I","","Stone Breaking and Crushing","Office Staff and Drivers","Crane Driver","1/4/2024",26,539.28,"",135.32,"","",674.6,14021.27,"",3518.4,"","",17539.67,"Construction"
"Karnataka","Zone IV","","Stone Breaking and Crushing","Office Staff and Drivers","Road Roller Driver","1/4/2024",26,465.85,"",135.32,"","",601.17,12112.1,"",3518.4,"","",15630.5,"Construction"
"Karnataka","Zone III","","Stone Breaking and Crushing","Office Staff and Drivers","Road Roller Driver","1/4/2024",26,489.14,"",135.32,"","",624.46,12717.71,"",3518.4,"","",16236.11,"Construction"
"Karnataka","Zone II","","Stone Breaking and Crushing","Office Staff and Drivers","Road Roller Driver","1/4/2024",26,513.6,"",135.32,"","",648.92,13353.59,"",3518.4,"","",16871.99,"Construction"
"Karnataka","Zone I","","Stone Breaking and Crushing","Office Staff and Drivers","Road Roller Driver","1/4/2024",26,539.28,"",135.32,"","",674.6,14021.27,"",3518.4,"","",17539.67,"Construction"
"Karnataka","Zone IV","","Stone Breaking and Crushing","Office Staff and Drivers","Drivers Multi Axel And Earth Movers","1/4/2024",26,465.85,"",135.32,"","",601.17,12112.1,"",3518.4,"","",15630.5,"Construction"
"Karnataka","Zone III","","Stone Breaking and Crushing","Office Staff and Drivers","Drivers Multi Axel And Earth Movers","1/4/2024",26,489.14,"",135.32,"","",624.46,12717.71,"",3518.4,"","",16236.11,"Construction"
"Karnataka","Zone II","","Stone Breaking and Crushing","Office Staff and Drivers","Drivers Multi Axel And Earth Movers","1/4/2024",26,513.6,"",135.32,"","",648.92,13353.59,"",3518.4,"","",16871.99,"Construction"
"Karnataka","Zone I","","Stone Breaking and Crushing","Office Staff and Drivers","Drivers Multi Axel And Earth Movers","1/4/2024",26,539.28,"",135.32,"","",674.6,14021.27,"",3518.4,"","",17539.67,"Construction"
"Karnataka","Zone IV","","Stone Breaking and Crushing","Office Staff and Drivers","Tractor Driver","1/4/2024",26,465.85,"",135.32,"","",601.17,12112.1,"",3518.4,"","",15630.5,"Construction"
"Karnataka","Zone III","","Stone Breaking and Crushing","Office Staff and Drivers","Tractor Driver","1/4/2024",26,489.14,"",135.32,"","",624.46,12717.71,"",3518.4,"","",16236.11,"Construction"
"Karnataka","Zone II","","Stone Breaking and Crushing","Office Staff and Drivers","Tractor Driver","1/4/2024",26,513.6,"",135.32,"","",648.92,13353.59,"",3518.4,"","",16871.99,"Construction"
"Karnataka","Zone I","","Stone Breaking and Crushing","Office Staff and Drivers","Tractor Driver","1/4/2024",26,539.28,"",135.32,"","",674.6,14021.27,"",3518.4,"","",17539.67,"Construction"
"Karnataka","Zone IV","","Stone Breaking and Crushing","Office Staff and Drivers","Driver (Heavy Vehicle)","1/4/2024",26,465.85,"",135.32,"","",601.17,12112.1,"",3518.4,"","",15630.5,"Construction"
"Karnataka","Zone III","","Stone Breaking and Crushing","Office Staff and Drivers","Driver (Heavy Vehicle)","1/4/2024",26,489.14,"",135.32,"","",624.46,12717.71,"",3518.4,"","",16236.11,"Construction"
"Karnataka","Zone II","","Stone Breaking and Crushing","Office Staff and Drivers","Driver (Heavy Vehicle)","1/4/2024",26,513.6,"",135.32,"","",648.92,13353.59,"",3518.4,"","",16871.99,"Construction"
"Karnataka","Zone I","","Stone Breaking and Crushing","Office Staff and Drivers","Driver (Heavy Vehicle)","1/4/2024",26,539.28,"",135.32,"","",674.6,14021.27,"",3518.4,"","",17539.67,"Construction"
"Karnataka","Zone IV","","Stone Breaking and Crushing","Office Staff and Drivers","Sweeper","1/4/2024",26,385,"",135.32,"","",520.32,10010,"",3518.4,"","",13528.4,"Construction"
"Karnataka","Zone III","","Stone Breaking and Crushing","Office Staff and Drivers","Sweeper","1/4/2024",26,404.25,"",135.32,"","",539.57,10510.5,"",3518.4,"","",14028.9,"Construction"
"Karnataka","Zone II","","Stone Breaking and Crushing","Office Staff and Drivers","Sweeper","1/4/2024",26,424.46,"",135.32,"","",559.78,11036.03,"",3518.4,"","",14554.43,"Construction"
"Karnataka","Zone I","","Stone Breaking and Crushing","Office Staff and Drivers","Sweeper","1/4/2024",26,445.69,"",135.32,"","",581.01,11587.83,"",3518.4,"","",15106.23,"Construction"
"Karnataka","Zone IV","","Stone Breaking and Crushing","Office Staff and Drivers","Mazdoor","1/4/2024",26,385,"",135.32,"","",520.32,10010,"",3518.4,"","",13528.4,"Construction"
"Karnataka","Zone III","","Stone Breaking and Crushing","Office Staff and Drivers","Mazdoor","1/4/2024",26,404.25,"",135.32,"","",539.57,10510.5,"",3518.4,"","",14028.9,"Construction"
"Karnataka","Zone II","","Stone Breaking and Crushing","Office Staff and Drivers","Mazdoor","1/4/2024",26,424.46,"",135.32,"","",559.78,11036.03,"",3518.4,"","",14554.43,"Construction"
"Karnataka","Zone I","","Stone Breaking and Crushing","Office Staff and Drivers","Mazdoor","1/4/2024",26,445.69,"",135.32,"","",581.01,11587.83,"",3518.4,"","",15106.23,"Construction"
"Karnataka","Zone IV","","Stone Breaking and Crushing","Office Staff and Drivers","Assistant","1/4/2024",26,385,"",135.32,"","",520.32,10010,"",3518.4,"","",13528.4,"Construction"
"Karnataka","Zone III","","Stone Breaking and Crushing","Office Staff and Drivers","Assistant","1/4/2024",26,404.25,"",135.32,"","",539.57,10510.5,"",3518.4,"","",14028.9,"Construction"
"Karnataka","Zone II","","Stone Breaking and Crushing","Office Staff and Drivers","Assistant","1/4/2024",26,424.46,"",135.32,"","",559.78,11036.03,"",3518.4,"","",14554.43,"Construction"
"Karnataka","Zone I","","Stone Breaking and Crushing","Office Staff and Drivers","Assistant","1/4/2024",26,445.69,"",135.32,"","",581.01,11587.83,"",3518.4,"","",15106.23,"Construction"
"Karnataka","Zone IV","","Stone Breaking and Crushing","Office Staff and Drivers","Helper","1/4/2024",26,385,"",135.32,"","",520.32,10010,"",3518.4,"","",13528.4,"Construction"
"Karnataka","Zone III","","Stone Breaking and Crushing","Office Staff and Drivers","Helper","1/4/2024",26,404.25,"",135.32,"","",539.57,10510.5,"",3518.4,"","",14028.9,"Construction"
"Karnataka","Zone II","","Stone Breaking and Crushing","Office Staff and Drivers","Helper","1/4/2024",26,424.46,"",135.32,"","",559.78,11036.03,"",3518.4,"","",14554.43,"Construction"
"Karnataka","Zone I","","Stone Breaking and Crushing","Office Staff and Drivers","Helper","1/4/2024",26,445.69,"",135.32,"","",581.01,11587.83,"",3518.4,"","",15106.23,"Construction"
"Karnataka","Zone IV","","Stone Breaking and Crushing","Office Staff and Drivers","Peon","1/4/2024",26,385,"",135.32,"","",520.32,10010,"",3518.4,"","",13528.4,"Construction"
"Karnataka","Zone III","","Stone Breaking and Crushing","Office Staff and Drivers","Peon","1/4/2024",26,404.25,"",135.32,"","",539.57,10510.5,"",3518.4,"","",14028.9,"Construction"
"Karnataka","Zone II","","Stone Breaking and Crushing","Office Staff and Drivers","Peon","1/4/2024",26,424.46,"",135.32,"","",559.78,11036.03,"",3518.4,"","",14554.43,"Construction"
"Karnataka","Zone I","","Stone Breaking and Crushing","Office Staff and Drivers","Peon","1/4/2024",26,445.69,"",135.32,"","",581.01,11587.83,"",3518.4,"","",15106.23,"Construction"
"Karnataka","Zone IV","","Stone Breaking and Crushing","Office Staff and Drivers","Office Boy","1/4/2024",26,385,"",135.32,"","",520.32,10010,"",3518.4,"","",13528.4,"Construction"
"Karnataka","Zone III","","Stone Breaking and Crushing","Office Staff and Drivers","Office Boy","1/4/2024",26,404.25,"",135.32,"","",539.57,10510.5,"",3518.4,"","",14028.9,"Construction"
"Karnataka","Zone II","","Stone Breaking and Crushing","Office Staff and Drivers","Office Boy","1/4/2024",26,424.46,"",135.32,"","",559.78,11036.03,"",3518.4,"","",14554.43,"Construction"
"Karnataka","Zone I","","Stone Breaking and Crushing","Office Staff and Drivers","Office Boy","1/4/2024",26,445.69,"",135.32,"","",581.01,11587.83,"",3518.4,"","",15106.23,"Construction"
"Karnataka","Zone IV","","Stone Breaking and Crushing","Office Staff and Drivers","Lift Operator","1/4/2024",26,385,"",135.32,"","",520.32,10010,"",3518.4,"","",13528.4,"Construction"
"Karnataka","Zone III","","Stone Breaking and Crushing","Office Staff and Drivers","Lift Operator","1/4/2024",26,404.25,"",135.32,"","",539.57,10510.5,"",3518.4,"","",14028.9,"Construction"
"Karnataka","Zone II","","Stone Breaking and Crushing","Office Staff and Drivers","Lift Operator","1/4/2024",26,424.46,"",135.32,"","",559.78,11036.03,"",3518.4,"","",14554.43,"Construction"
