"State","Zone","District","Class of Employment","Category/Grade","Designation/Skill_Set","Effective_from","conversion","Basic/day","HRA/day","VDA/day","Tea-food-&-lodging_allowance/day","Special_Allowance/Day","Daily_Rate","Basic/month","HRA/month","VDA/month","Tea-food-&-lodging_allowance/month","Special_Allowance/month","Monthly_Rate","COE Keywords"
"Telangana","Zone I","","Wood Working Establishments Including Wooden Furniture Excluding Timbering Operations","","Cashier","1/10/2024",26,"150.04","","332.89","","","482.92",3901,"",8655.05,"","",12556.05,"Carpentry"
"Telangana","Zone II","","Wood Working Establishments Including Wooden Furniture Excluding Timbering Operations","","Accountant","1/10/2024",26,"142.12","","332.89","","","475.00",3695,"",8655.05,"","",12350.05,"Carpentry"
"Telangana","Zone I","","Wood Working Establishments Including Wooden Furniture Excluding Timbering Operations","","Accountant","1/10/2024",26,"150.04","","332.89","","","482.92",3901,"",8655.05,"","",12556.05,"Carpentry"
"Telangana","Zone II","","Wood Working Establishments Including Wooden Furniture Excluding Timbering Operations","Skilled","Assistant","1/10/2024",26,"158.62","","332.89","","","491.50",4124,"",8655.05,"","",12779.05,"Carpentry"
"Telangana","Zone I","","Wood Working Establishments Including Wooden Furniture Excluding Timbering Operations","Skilled","Assistant","1/10/2024",26,"175.12","","332.89","","","508.00",4553,"",8655.05,"","",13208.05,"Carpentry"
"Telangana","Zone II","","Wood Working Establishments Including Wooden Furniture Excluding Timbering Operations","Skilled","Sharpner/Dharwala","1/10/2024",26,"158.62","","332.89","","","491.50",4124,"",8655.05,"","",12779.05,"Carpentry"
"Telangana","Zone I","","Wood Working Establishments Including Wooden Furniture Excluding Timbering Operations","Skilled","Sharpner/Dharwala","1/10/2024",26,"175.12","","332.89","","","508.00",4553,"",8655.05,"","",13208.05,"Carpentry"
"Telangana","Zone II","","Wood Working Establishments Including Wooden Furniture Excluding Timbering Operations","Highly Skilled","Machine Operator","1/10/2024",26,"191.73","","332.89","","","524.62",4985,"",8655.05,"","",13640.05,"Carpentry"
"Telangana","Zone I","","Wood Working Establishments Including Wooden Furniture Excluding Timbering Operations","Highly Skilled","Machine Operator","1/10/2024",26,"208.23","","332.89","","","541.12",5414,"",8655.05,"","",14069.05,"Carpentry"
"Telangana","Zone II","","Wood Working Establishments Including Wooden Furniture Excluding Timbering Operations","Highly Skilled","Cutter","1/10/2024",26,"191.73","","332.89","","","524.62",4985,"",8655.05,"","",13640.05,"Carpentry"
"Telangana","Zone I","","Wood Working Establishments Including Wooden Furniture Excluding Timbering Operations","Highly Skilled","Cutter","1/10/2024",26,"208.23","","332.89","","","541.12",5414,"",8655.05,"","",14069.05,"Carpentry"
"Telangana","","","Tiles and Potteries","Office Staff and Drivers","Watchman","1/10/2024",26,"123.27","","319.78","","","443.05",3205,"",8314.3,"","",11519.3,0
"Telangana","","","Tiles and Potteries","Office Staff and Drivers","Office Boy","1/10/2024",26,"123.27","","319.78","","","443.05",3205,"",8314.3,"","",11519.3,0
"Telangana","","","Tiles and Potteries","Office Staff and Drivers","Peon","1/10/2024",26,"123.27","","319.78","","","443.05",3205,"",8314.3,"","",11519.3,0
"Telangana","","","Tiles and Potteries","Office Staff and Drivers","Attender","1/10/2024",26,"123.27","","319.78","","","443.05",3205,"",8314.3,"","",11519.3,0
"Telangana","","","Tiles and Potteries","Office Staff and Drivers","Maistry","1/10/2024",26,"149.77","","319.78","","","469.55",3894,"",8314.3,"","",12208.3,0
"Telangana","","","Tiles and Potteries","Office Staff and Drivers","Supervisor","1/10/2024",26,"149.77","","319.78","","","469.55",3894,"",8314.3,"","",12208.3,0
"Telangana","","","Tiles and Potteries","Office Staff and Drivers","Computer Operator","1/10/2024",26,"169.54","","319.78","","","489.32",4408,"",8314.3,"","",12722.3,0
"Telangana","","","Tiles and Potteries","Office Staff and Drivers","Typist","1/10/2024",26,"169.54","","319.78","","","489.32",4408,"",8314.3,"","",12722.3,0
"Telangana","","","Tiles and Potteries","Office Staff and Drivers","Store Keeper","1/10/2024",26,"169.54","","319.78","","","489.32",4408,"",8314.3,"","",12722.3,0
"Telangana","","","Tiles and Potteries","Office Staff and Drivers","Office Assistant","1/10/2024",26,"169.54","","319.78","","","489.32",4408,"",8314.3,"","",12722.3,0
"Telangana","","","Tiles and Potteries","Office Staff and Drivers","Clerk","1/10/2024",26,"169.54","","319.78","","","489.32",4408,"",8314.3,"","",12722.3,0
"Telangana","","","Tiles and Potteries","Office Staff and Drivers","Stenographer","1/10/2024",26,"179.96","","319.78","","","499.74",4679,"",8314.3,"","",12993.3,0
"Telangana","","","Tiles and Potteries","Office Staff and Drivers","Cashier","1/10/2024",26,"189.38","","319.78","","","509.17",4924,"",8314.3,"","",13238.3,0
"Telangana","","","Tiles and Potteries","Office Staff and Drivers","Accountant","1/10/2024",26,"189.38","","319.78","","","509.17",4924,"",8314.3,"","",13238.3,0
"Telangana","","","Tiles and Potteries","Office Staff and Drivers","Manager (Non Technical)","1/10/2024",26,"289.81","","319.78","","","609.59",7535,"",8314.3,"","",15849.3,0
"Telangana","","","Tiles and Potteries","Office Staff and Drivers","Manager (Technical)","1/10/2024",26,"289.81","","319.78","","","609.59",7535,"",8314.3,"","",15849.3,0
"Telangana","","","Tiles and Potteries","Unskilled","","1/10/2024",26,"123.27","","319.78","","","443.05",3205,"",8314.3,"","",11519.3,0
"Telangana","","","Tiles and Potteries","Semi Skilled","","1/10/2024",26,"146.15","","319.78","","","465.93",3800,"",8314.3,"","",12114.3,0
"Telangana","","","Tiles and Potteries","Class 2","Potter","1/10/2024",26,"152.92","","319.78","","","472.70",3976,"",8314.3,"","",12290.3,0
"Telangana","","","Tiles and Potteries","Skilled","Fitter","1/10/2024",26,"164.35","","319.78","","","484.13",4273,"",8314.3,"","",12587.3,0
"Telangana","","","Tiles and Potteries","Skilled","Mechanic","1/10/2024",26,"171.19","","319.78","","","490.97",4451,"",8314.3,"","",12765.3,0
"Telangana","","","Tiles and Potteries","Skilled","Electrician","1/10/2024",26,"175.27","","319.78","","","495.05",4557,"",8314.3,"","",12871.3,0
"Telangana","","","Tiles and Potteries","Class 1","Potter","1/10/2024",26,"185.69","","319.78","","","505.47",4828,"",8314.3,"","",13142.3,0
"Telangana","","","Tiles and Potteries","Skilled","Mason","1/10/2024",26,"187.31","","319.78","","","507.09",4870,"",8314.3,"","",13184.3,0
"Telangana","","","Tiles and Potteries","Skilled","Carpenter","1/10/2024",26,"194.58","","319.78","","","514.36",5059,"",8314.3,"","",13373.3,0
"Telangana","","","Tiles and Potteries","Skilled","Master Potter","1/10/2024",26,"215.42","","319.78","","","535.20",5601,"",8314.3,"","",13915.3,0
"Telangana","","","Tiles and Potteries","Skilled","Foreman","1/10/2024",26,"225.31","","319.78","","","545.09",5858,"",8314.3,"","",14172.3,0
"Telangana","Zone III","","Sweeping and Cleaning","","Workers","1/10/2024",26,"192.31","","421.85","","","614.16",5000,"",10968.1,"","",15968.1,"Scavengers"
"Telangana","Zone II","","Sweeping and Cleaning","","Workers","1/10/2024",26,"200.00","","421.85","","","621.85",5200,"",10968.1,"","",16168.1,"Scavengers"
"Telangana","Zone I","","Sweeping and Cleaning","","Workers","1/10/2024",26,"210.00","","421.85","","","631.85",5460,"",10968.1,"","",16428.1,"Scavengers"
"Telangana","","","Hostels of Colleges and Educational Institutions","Category 4","Scavenger","1/10/2024",26,"251.73","","315.90","","","567.63",6545,"",8213.4,"","",14758.4,0
"Telangana","","","Hostels of Colleges and Educational Institutions","Category 4","Attender","1/10/2024",26,"251.73","","315.90","","","567.63",6545,"",8213.4,"","",14758.4,0
"Telangana","","","Hostels of Colleges and Educational Institutions","Category 4","Watchman","1/10/2024",26,"251.73","","315.90","","","567.63",6545,"",8213.4,"","",14758.4,0
"Telangana","","","Hostels of Colleges and Educational Institutions","Category 4","Sweeper","1/10/2024",26,"251.73","","315.90","","","567.63",6545,"",8213.4,"","",14758.4,0
"Telangana","","","Hostels of Colleges and Educational Institutions","Category 4","Gardener","1/10/2024",26,"251.73","","315.90","","","567.63",6545,"",8213.4,"","",14758.4,0
"Telangana","","","Hostels of Colleges and Educational Institutions","Category 4","Game-Boy","1/10/2024",26,"251.73","","315.90","","","567.63",6545,"",8213.4,"","",14758.4,0
"Telangana","","","Hostels of Colleges and Educational Institutions","Category 4","Store Worker","1/10/2024",26,"251.73","","315.90","","","567.63",6545,"",8213.4,"","",14758.4,0
"Telangana","","","Hostels of Colleges and Educational Institutions","Category 4","Reading Room Boy","1/10/2024",26,"251.73","","315.90","","","567.63",6545,"",8213.4,"","",14758.4,0
"Telangana","","","Hostels of Colleges and Educational Institutions","Category 4","Cleaner","1/10/2024",26,"251.73","","315.90","","","567.63",6545,"",8213.4,"","",14758.4,0
"Telangana","","","Hostels of Colleges and Educational Institutions","Category 4","Helper","1/10/2024",26,"251.73","","315.90","","","567.63",6545,"",8213.4,"","",14758.4,0
"Telangana","","","Hostels of Colleges and Educational Institutions","Category 3","Grinding Worker","1/10/2024",26,"301.92","","315.90","","","617.82",7850,"",8213.4,"","",16063.4,0
"Telangana","","","Hostels of Colleges and Educational Institutions","Category 3","Supplier","1/10/2024",26,"301.92","","315.90","","","617.82",7850,"",8213.4,"","",16063.4,0
"Telangana","","","Hostels of Colleges and Educational Institutions","Category 3","Assistant Cook","1/10/2024",26,"301.92","","315.90","","","617.82",7850,"",8213.4,"","",16063.4,0
"Telangana","","","Hostels of Colleges and Educational Institutions","Category 3","Store Clerk","1/10/2024",26,"301.92","","315.90","","","617.82",7850,"",8213.4,"","",16063.4,0
"Telangana","","","Hostels of Colleges and Educational Institutions","Category 3","Electrician","1/10/2024",26,"301.92","","315.90","","","617.82",7850,"",8213.4,"","",16063.4,0
"Telangana","","","Hostels of Colleges and Educational Institutions","Category 3","Typist","1/10/2024",26,"301.92","","315.90","","","617.82",7850,"",8213.4,"","",16063.4,0
"Telangana","","","Hostels of Colleges and Educational Institutions","Category 3","Clerk","1/10/2024",26,"301.92","","315.90","","","617.82",7850,"",8213.4,"","",16063.4,0
"Telangana","","","Hostels of Colleges and Educational Institutions","Category 3","Store Keeper","1/10/2024",26,"301.92","","315.90","","","617.82",7850,"",8213.4,"","",16063.4,0
"Telangana","","","Hostels of Colleges and Educational Institutions","Category 3","Cashier","1/10/2024",26,"301.92","","315.90","","","617.82",7850,"",8213.4,"","",16063.4,0
"Telangana","","","Hostels of Colleges and Educational Institutions","Category 2","Head Cook","1/10/2024",26,"322.23","","315.90","","","638.13",8378,"",8213.4,"","",16591.4,0
"Telangana","","","Hostels of Colleges and Educational Institutions","Category 2","Master","1/10/2024",26,"322.23","","315.90","","","638.13",8378,"",8213.4,"","",16591.4,0
"Telangana","","","Hostels of Colleges and Educational Institutions","Category 2","Sark","1/10/2024",26,"322.23","","315.90","","","638.13",8378,"",8213.4,"","",16591.4,0
"Telangana","","","Hostels of Colleges and Educational Institutions","Category 2","Supervisor","1/10/2024",26,"322.23","","315.90","","","638.13",8378,"",8213.4,"","",16591.4,0
"Telangana","","","Hostels of Colleges and Educational Institutions","Category 2","Accountant","1/10/2024",26,"322.23","","315.90","","","638.13",8378,"",8213.4,"","",16591.4,0
"Telangana","","","Hostels of Colleges and Educational Institutions","Category 1","Manager","1/10/2024",26,"383.00","","315.90","","","698.90",9958,"",8213.4,"","",18171.4,0
"Telangana","","","Hostels of Colleges and Educational Institutions","Category 1","Warden","1/10/2024",26,"383.00","","315.90","","","698.90",9958,"",8213.4,"","",18171.4,0
"Telangana","","","Gold Covering and Gold Coating Industry","Unskilled","Unskilled Maistry","1/10/2024",26,"129.62","","335.51","","","465.12",3370,"",8723.2,"","",12093.2,"Jewellery"
"Telangana","","","Gold Covering and Gold Coating Industry","Unskilled","General workers","1/10/2024",26,"129.62","","335.51","","","465.12",3370,"",8723.2,"","",12093.2,"Jewellery"
"Telangana","","","Gold Covering and Gold Coating Industry","Unskilled","Office Boy","1/10/2024",26,"129.62","","335.51","","","465.12",3370,"",8723.2,"","",12093.2,"Jewellery"
"Telangana","","","Gold Covering and Gold Coating Industry","Unskilled","Assistant","1/10/2024",26,"129.62","","335.51","","","465.12",3370,"",8723.2,"","",12093.2,"Jewellery"
"Telangana","","","Gold Covering and Gold Coating Industry","Unskilled","Sweeper","1/10/2024",26,"129.62","","335.51","","","465.12",3370,"",8723.2,"","",12093.2,"Jewellery"
"Telangana","","","Gold Covering and Gold Coating Industry","Unskilled","Helper","1/10/2024",26,"129.62","","335.51","","","465.12",3370,"",8723.2,"","",12093.2,"Jewellery"
"Telangana","","","Gold Covering and Gold Coating Industry","Semi Skilled","Finisher","1/10/2024",26,"149.46","","335.51","","","484.97",3886,"",8723.2,"","",12609.2,"Jewellery"
"Telangana","","","Gold Covering and Gold Coating Industry","Semi Skilled","Packer","1/10/2024",26,"149.46","","335.51","","","484.97",3886,"",8723.2,"","",12609.2,"Jewellery"
"Telangana","","","Gold Covering and Gold Coating Industry","Skilled","Wire Drawing Machine Operator","1/10/2024",26,"165.46","","335.51","","","500.97",4302,"",8723.2,"","",13025.2,"Jewellery"
"Telangana","","","Gold Covering and Gold Coating Industry","Skilled","Cutter","1/10/2024",26,"165.46","","335.51","","","500.97",4302,"",8723.2,"","",13025.2,"Jewellery"
"Telangana","","","Gold Covering and Gold Coating Industry","Skilled","Wire Drawing Maistry","1/10/2024",26,"165.46","","335.51","","","500.97",4302,"",8723.2,"","",13025.2,"Jewellery"
"Telangana","","","Gold Covering and Gold Coating Industry","Skilled","Moulder","1/10/2024",26,"165.46","","335.51","","","500.97",4302,"",8723.2,"","",13025.2,"Jewellery"
"Telangana","","","Gold Covering and Gold Coating Industry","Skilled","Ornaments design presenting Maistry","1/10/2024",26,"165.46","","335.51","","","500.97",4302,"",8723.2,"","",13025.2,"Jewellery"
"Telangana","","","Gold Covering and Gold Coating Industry","Skilled","Sheet Machine Operator","1/10/2024",26,"165.46","","335.51","","","500.97",4302,"",8723.2,"","",13025.2,"Jewellery"
"Telangana","","","Gold Covering and Gold Coating Industry","Skilled","Electroplater","1/10/2024",26,"165.46","","335.51","","","500.97",4302,"",8723.2,"","",13025.2,"Jewellery"
"Telangana","","","Gold Covering and Gold Coating Industry","Skilled","Gold Plating Maistry","1/10/2024",26,"165.46","","335.51","","","500.97",4302,"",8723.2,"","",13025.2,"Jewellery"
"Telangana","","","Gold Covering and Gold Coating Industry","Skilled","Welder","1/10/2024",26,"165.46","","335.51","","","500.97",4302,"",8723.2,"","",13025.2,"Jewellery"
"Telangana","","","Gold Covering and Gold Coating Industry","Skilled","Gold Coating or Gold Covering Maistry","1/10/2024",26,"165.46","","335.51","","","500.97",4302,"",8723.2,"","",13025.2,"Jewellery"
"Telangana","","","Gold Covering and Gold Coating Industry","General Category","Salesman","1/10/2024",26,"165.46","","335.51","","","500.97",4302,"",8723.2,"","",13025.2,"Jewellery"
"Telangana","","","Gold Covering and Gold Coating Industry","General Category","Sales Promotion Employees","1/10/2024",26,"165.46","","335.51","","","500.97",4302,"",8723.2,"","",13025.2,"Jewellery"
"Telangana","","","Gold Covering and Gold Coating Industry","General Category","Traveling Staff","1/10/2024",26,"165.46","","335.51","","","500.97",4302,"",8723.2,"","",13025.2,"Jewellery"
"Telangana","","","Gold Covering and Gold Coating Industry","General Category","Computer Operator","1/10/2024",26,"165.46","","335.51","","","500.97",4302,"",8723.2,"","",13025.2,"Jewellery"
"Telangana","","","Gold Covering and Gold Coating Industry","General Category","Typist","1/10/2024",26,"165.46","","335.51","","","500.97",4302,"",8723.2,"","",13025.2,"Jewellery"
"Telangana","","","Gold Covering and Gold Coating Industry","General Category","Clerk","1/10/2024",26,"165.46","","335.51","","","500.97",4302,"",8723.2,"","",13025.2,"Jewellery"
"Telangana","","","Gold Covering and Gold Coating Industry","General Category","Accountant","1/10/2024",26,"165.46","","335.51","","","500.97",4302,"",8723.2,"","",13025.2,"Jewellery"
"Telangana","","","Construction - Dams and Multi Purpose Projects","Unskilled","Office Boy","1/10/2024",26,"130.42","","352.96","","","483.38",3391,"",9177,"","",12568,"Irrigation Farming"
"Telangana","","","Construction - Dams and Multi Purpose Projects","Unskilled","Security guard","1/10/2024",26,"130.42","","352.96","","","483.38",3391,"",9177,"","",12568,"Irrigation Farming"
"Telangana","","","Construction - Dams and Multi Purpose Projects","Unskilled","Scavenger","1/10/2024",26,"130.42","","352.96","","","483.38",3391,"",9177,"","",12568,"Irrigation Farming"
"Telangana","","","Construction - Dams and Multi Purpose Projects","Unskilled","Sweeper","1/10/2024",26,"130.42","","352.96","","","483.38",3391,"",9177,"","",12568,"Irrigation Farming"
"Telangana","","","Construction - Dams and Multi Purpose Projects","Unskilled","Cleaner","1/10/2024",26,"130.42","","352.96","","","483.38",3391,"",9177,"","",12568,"Irrigation Farming"
"Telangana","","","Construction - Dams and Multi Purpose Projects","Unskilled","Helper","1/10/2024",26,"130.42","","352.96","","","483.38",3391,"",9177,"","",12568,"Irrigation Farming"
"Telangana","","","Construction - Dams and Multi Purpose Projects","Unskilled","Loading/Unloading","1/10/2024",26,"130.42","","352.96","","","483.38",3391,"",9177,"","",12568,"Irrigation Farming"
"Telangana","","","Construction - Dams and Multi Purpose Projects","Unskilled","Laborer","1/10/2024",26,"130.42","","352.96","","","483.38",3391,"",9177,"","",12568,"Irrigation Farming"
