"State","Zone","District","Class of Employment","Category/Grade","Designation/Skill_Set","Effective_from","conversion","Basic/day","HRA/day","VDA/day","Tea-food-&-lodging_allowance/day","Special_Allowance/Day","Daily_Rate","Basic/month","HRA/month","VDA/month","Tea-food-&-lodging_allowance/month","Special_Allowance/month","Monthly_Rate","COE Keywords"
"Dadra & Nagar Haveli and Daman & Diu","","","Watch Manufacturer","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Watch Manufacturer","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Chemical or Drug Manufacturer Unit","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20","Drugs Fertilizers"
"Dadra & Nagar Haveli and Daman & Diu","","","Chemical or Drug Manufacturer Unit","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20","Drugs Fertilizers"
"Dadra & Nagar Haveli and Daman & Diu","","","Chemical or Drug Manufacturer Unit","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20","Drugs Fertilizers"
"Dadra & Nagar Haveli and Daman & Diu","","","Catechu Industry","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20","Spice Industry Kattha Tobacco"
"Dadra & Nagar Haveli and Daman & Diu","","","Catechu Industry","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20","Spice Industry Kattha Tobacco"
"Dadra & Nagar Haveli and Daman & Diu","","","Catechu Industry","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20","Spice Industry Kattha Tobacco"
"Dadra & Nagar Haveli and Daman & Diu","","","Saw Mills","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20","Wood Furniture carpentry"
"Dadra & Nagar Haveli and Daman & Diu","","","Saw Mills","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20","Wood Furniture carpentry"
"Dadra & Nagar Haveli and Daman & Diu","","","Saw Mills","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20","Wood Furniture carpentry"
"Dadra & Nagar Haveli and Daman & Diu","","","Wooden Furniture","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20","Carpentry"
"Dadra & Nagar Haveli and Daman & Diu","","","Wooden Furniture","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20","Carpentry"
"Dadra & Nagar Haveli and Daman & Diu","","","Wooden Furniture","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20","Carpentry"
"Dadra & Nagar Haveli and Daman & Diu","","","Manufacturing and processing Steel and Iron Items, Ferrous and Nonferrous Material, Electric and Electronic Items","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20","Alloy Metal"
"Dadra & Nagar Haveli and Daman & Diu","","","Manufacturing and processing Steel and Iron Items, Ferrous and Nonferrous Material, Electric and Electronic Items","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20","Alloy Metal"
"Dadra & Nagar Haveli and Daman & Diu","","","Manufacturing and processing Steel and Iron Items, Ferrous and Nonferrous Material, Electric and Electronic Items","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20","Alloy Metal"
"Dadra & Nagar Haveli and Daman & Diu","","","Engineering Industry","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20","Startup Company"
"Dadra & Nagar Haveli and Daman & Diu","","","Engineering Industry","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20","Startup Company"
"Dadra & Nagar Haveli and Daman & Diu","","","Engineering Industry","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20","Startup Company"
"Dadra & Nagar Haveli and Daman & Diu","","","Polythene Manufacturer","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20","Plastic"
"Dadra & Nagar Haveli and Daman & Diu","","","Polythene Manufacturer","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20","Plastic"
"Dadra & Nagar Haveli and Daman & Diu","","","Polythene Manufacturer","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20","Plastic"
"Dadra & Nagar Haveli and Daman & Diu","","","Foam Items Manufacturer","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20","Mattress & pillow"
"Dadra & Nagar Haveli and Daman & Diu","","","Foam Items Manufacturer","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20","Mattress & pillow"
"Dadra & Nagar Haveli and Daman & Diu","","","Foam Items Manufacturer","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20","Mattress & pillow"
"Dadra & Nagar Haveli and Daman & Diu","","","Textile Processing Dyeing, Printing or Garments Stitching Unit","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20","Tailoring"
"Dadra & Nagar Haveli and Daman & Diu","","","Textile Processing Dyeing, Printing or Garments Stitching Unit","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20","Tailoring"
"Dadra & Nagar Haveli and Daman & Diu","","","Textile Processing Dyeing, Printing or Garments Stitching Unit","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20","Tailoring"
"Dadra & Nagar Haveli and Daman & Diu","","","Bakeries & Confectioneries","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20","Food Industry"
"Dadra & Nagar Haveli and Daman & Diu","","","Bakeries & Confectioneries","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20","Food Industry"
"Dadra & Nagar Haveli and Daman & Diu","","","Bakeries & Confectioneries","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20","Food Industry"
"Dadra & Nagar Haveli and Daman & Diu","","","Detergent Industry","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20","Washing Cleaning"
"Dadra & Nagar Haveli and Daman & Diu","","","Detergent Industry","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20","Washing Cleaning"
"Dadra & Nagar Haveli and Daman & Diu","","","Detergent Industry","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20","Washing Cleaning"
"Dadra & Nagar Haveli and Daman & Diu","","","Cement and Cement Based Industry","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20","Constructions"
"Dadra & Nagar Haveli and Daman & Diu","","","Cement and Cement Based Industry","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20","Constructions"
"Dadra & Nagar Haveli and Daman & Diu","","","Cement and Cement Based Industry","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20","Constructions"
"Dadra & Nagar Haveli and Daman & Diu","","","Power Loom Industry","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20","Textile Industry"
"Dadra & Nagar Haveli and Daman & Diu","","","Power Loom Industry","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20","Textile Industry"
"Dadra & Nagar Haveli and Daman & Diu","","","Power Loom Industry","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20","Textile Industry"
"Dadra & Nagar Haveli and Daman & Diu","","","Automobile Workshops","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20","Vehicle car bike autopart"
"Dadra & Nagar Haveli and Daman & Diu","","","Automobile Workshops","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20","Vehicle car bike autopart"
"Dadra & Nagar Haveli and Daman & Diu","","","Automobile Workshops","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20","Vehicle car bike autopart"
"Dadra & Nagar Haveli and Daman & Diu","","","Bricks or Roof Tiles","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20","Constructions"
"Dadra & Nagar Haveli and Daman & Diu","","","Bricks or Roof Tiles","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20","Constructions"
"Dadra & Nagar Haveli and Daman & Diu","","","Bricks or Roof Tiles","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20","Constructions"
"Dadra & Nagar Haveli and Daman & Diu","","","Hospital","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20","Clinic Nursing Homes Dispensaries"
"Dadra & Nagar Haveli and Daman & Diu","","","Hospital","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20","Clinic Nursing Homes Dispensaries"
"Dadra & Nagar Haveli and Daman & Diu","","","Hospital","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20","Clinic Nursing Homes Dispensaries"
"Dadra & Nagar Haveli and Daman & Diu","","","Cinema Exhibition","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20","Film Industry Multiplex Hall"
"Dadra & Nagar Haveli and Daman & Diu","","","Cinema Exhibition","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20","Film Industry Multiplex Hall"
"Dadra & Nagar Haveli and Daman & Diu","","","Cinema Exhibition","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20","Film Industry Multiplex Hall"
"Dadra & Nagar Haveli and Daman & Diu","","","Paper and Paper Board Manufactury","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20","Stationery"
"Dadra & Nagar Haveli and Daman & Diu","","","Paper and Paper Board Manufactury","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20","Stationery"
"Dadra & Nagar Haveli and Daman & Diu","","","Paper and Paper Board Manufactury","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20","Stationery"
"Dadra & Nagar Haveli and Daman & Diu","","","Rubber Industry","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Rubber Industry","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Rubber Industry","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Pottery Industries","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20","Ceramic"
"Dadra & Nagar Haveli and Daman & Diu","","","Pottery Industries","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20","Ceramic"
"Dadra & Nagar Haveli and Daman & Diu","","","Pottery Industries","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20","Ceramic"
"Dadra & Nagar Haveli and Daman & Diu","","","Shops & Commercial Establishments","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Shops & Commercial Establishments","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Shops & Commercial Establishments","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Glass Industry","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Glass Industry","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Glass Industry","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Cotton Ginning and Pressing Industry","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20","Clothes Textile Yarn"
"Dadra & Nagar Haveli and Daman & Diu","","","Cotton Ginning and Pressing Industry","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20","Clothes Textile Yarn"
"Dadra & Nagar Haveli and Daman & Diu","","","Cotton Ginning and Pressing Industry","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20","Clothes Textile Yarn"
"Dadra & Nagar Haveli and Daman & Diu","","","Printing Press","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Printing Press","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Printing Press","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Tanneries and Leather Manufactory","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Tanneries and Leather Manufactory","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Tanneries and Leather Manufactory","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Mica Works","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20","Furniture carpentry Wood"
"Dadra & Nagar Haveli and Daman & Diu","","","Mica Works","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20","Furniture carpentry Wood"
"Dadra & Nagar Haveli and Daman & Diu","","","Mica Works","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20","Furniture carpentry Wood"
"Dadra & Nagar Haveli and Daman & Diu","","","Lac Manufacturers Industry","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Lac Manufacturers Industry","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Lac Manufacturers Industry","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Stone Breaking and Crushing","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Stone Breaking and Crushing","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Stone Breaking and Crushing","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Construction/Maintenance of Roads or in Building Operations*","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Construction/Maintenance of Roads or in Building Operations*","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Construction/Maintenance of Roads or in Building Operations*","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Local Authority Industry (Other than Village Panchayat)","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20","Rural Government Employees"
"Dadra & Nagar Haveli and Daman & Diu","","","Local Authority Industry (Other than Village Panchayat)","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20","Rural Government Employees"
"Dadra & Nagar Haveli and Daman & Diu","","","Local Authority Industry (Other than Village Panchayat)","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20","Rural Government Employees"
"Dadra & Nagar Haveli and Daman & Diu","","","Oil Mills","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Oil Mills","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Oil Mills","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Plantation activities","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20","Gardening"
"Dadra & Nagar Haveli and Daman & Diu","","","Plantation activities","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20","Gardening"
"Dadra & Nagar Haveli and Daman & Diu","","","Plantation activities","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20","Gardening"
"Dadra & Nagar Haveli and Daman & Diu","","","Tobacco Bidi making","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Tobacco Bidi making","Semi Skilled","","1/3/121",26,276,"",72.2,"","",348.2,"7176.00","","1877.20","","","9053.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Tobacco Bidi making","Unskilled","","1/3/121",26,268,"",72.2,"","",340.2,"6968.00","","1877.20","","","8845.20",0
"Dadra & Nagar Haveli and Daman & Diu","","","Rice Mills, Flour Mills or Dal Mills","Skilled","","1/3/121",26,284,"",72.2,"","",356.2,"7384.00","","1877.20","","","9261.20",0
